[19354]	7.000000e+00 3.700000e+01 3.000000e+00       13   215753
[19355]	7.000000e+00 3.700000e+01 4.000000e+00       13   215766
[19356]	7.000000e+00 3.700000e+01 5.000000e+00       13   215779
[19357]	7.000000e+00 3.700000e+01 6.000000e+00       13   215792
[19358]	7.000000e+00 3.700000e+01 7.000000e+00       13   215805
[19359]	7.000000e+00 3.700000e+01 8.000000e+00       13   215818
[19360]	7.000000e+00 3.700000e+01 9.000000e+00       13   215831
[19361]	7.000000e+00 3.700000e+01 1.000000e+01       13   215844
[19362]	7.000000e+00 3.700000e+01 1.100000e+01       13   215857
[19363]	7.000000e+00 3.700000e+01 1.200000e+01       13   215870
[19364]	7.000000e+00 3.700000e+01 1.300000e+01       13   215883
[19365]	7.000000e+00 3.700000e+01 1.400000e+01       13   215896
[19366]	7.000000e+00 3.700000e+01 1.500000e+01       13   215909
[19367]	7.000000e+00 3.700000e+01 1.600000e+01       13   215922
[19368]	7.000000e+00 3.700000e+01 1.700000e+01       13   215935
[19369]	7.000000e+00 3.700000e+01 1.800000e+01       13   215948
[19370]	7.000000e+00 3.700000e+01 1.900000e+01       13   215961
[19371]	7.000000e+00 3.700000e+01 2.000000e+01       13   215974
[19372]	7.000000e+00 3.700000e+01 2.100000e+01       13   215987
[19373]	7.000000e+00 3.700000e+01 2.200000e+01       13   216000
[19374]	7.000000e+00 3.700000e+01 2.300000e+01       13   216013
[19375]	7.000000e+00 3.700000e+01 2.400000e+01       13   216026
[19376]	7.000000e+00 3.700000e+01 2.500000e+01       13   216039
[19377]	7.000000e+00 3.700000e+01 2.600000e+01       13   216052
[19378]	7.000000e+00 3.700000e+01 2.700000e+01       13   216065
[19379]	7.000000e+00 3.700000e+01 2.800000e+01       13   216078
[19380]	7.000000e+00 3.700000e+01 2.900000e+01       13   216091
[19381]	7.000000e+00 3.700000e+01 3.000000e+01       13   216104
[19382]	7.000000e+00 3.700000e+01 3.100000e+01       13   216117
[19383]	7.000000e+00 3.700000e+01 3.200000e+01       13   216130
[19384]	7.000000e+00 3.700000e+01 3.300000e+01       13   216143
[19385]	7.000000e+00 3.700000e+01 3.400000e+01       13   216156
[19386]	7.000000e+00 3.700000e+01 3.500000e+01       13   216169
[19387]	7.000000e+00 3.700000e+01 3.600000e+01       13   216182
[19388]	7.000000e+00 3.700000e+01 3.700000e+01       13   216195
[19389]	7.000000e+00 3.700000e+01 3.800000e+01       13   216208
[19390]	7.000000e+00 3.700000e+01 3.900000e+01       13   216221
[19391]	7.000000e+00 3.700000e+01 4.000000e+01       13   216234
[19392]	7.000000e+00 3.700000e+01 4.100000e+01       13   216247
[19393]	7.000000e+00 3.700000e+01 4.200000e+01       13   216260
[19394]	7.000000e+00 3.700000e+01 4.300000e+01       13   216273
[19395]	7.000000e+00 3.700000e+01 4.400000e+01       13   216286
[19396]	7.000000e+00 3.700000e+01 4.500000e+01       13   216299
[19397]	7.000000e+00 3.700000e+01 4.600000e+01       13   216312
[19398]	7.000000e+00 3.700000e+01 4.700000e+01       13   216325
[19399]	7.000000e+00 3.700000e+01 4.800000e+01       13   216338
[19400]	7.000000e+00 3.700000e+01 4.900000e+01        8   216346
[19401]	7.000000e+00 3.800000e+01 0.000000e+00        9   216355
[19402]	7.000000e+00 3.800000e+01 1.000000e+00       13   216368
[19403]	7.000000e+00 3.800000e+01 2.000000e+00       13   216381
[19404]	7.000000e+00 3.800000e+01 3.000000e+00       13   216394
[19405]	7.000000e+00 3.800000e+01 4.000000e+00       13   216407
[19406]	7.000000e+00 3.800000e+01 5.000000e+00       13   216420
[19407]	7.000000e+00 3.800000e+01 6.000000e+00       13   216433
[19408]	7.000000e+00 3.800000e+01 7.000000e+00       13   216446
[19409]	7.000000e+00 3.800000e+01 8.000000e+00       13   216459
[19410]	7.000000e+00 3.800000e+01 9.000000e+00       13   216472
[19411]	7.000000e+00 3.800000e+01 1.000000e+01       13   216485
[19412]	7.000000e+00 3.800000e+01 1.100000e+01       13   216498
[19413]	7.000000e+00 3.800000e+01 1.200000e+01       13   216511
[19414]	7.000000e+00 3.800000e+01 1.300000e+01       13   216524
[19415]	7.000000e+00 3.800000e+01 1.400000e+01       13   216537
[19416]	7.000000e+00 3.800000e+01 1.500000e+01       13   216550
[19417]	7.000000e+00 3.800000e+01 1.600000e+01       13   216563
[19418]	7.000000e+00 3.800000e+01 1.700000e+01       13   216576
[19419]	7.000000e+00 3.800000e+01 1.800000e+01       13   216589
[19420]	7.000000e+00 3.800000e+01 1.900000e+01       13   216602
[19421]	7.000000e+00 3.800000e+01 2.000000e+01       13   216615
[19422]	7.000000e+00 3.800000e+01 2.100000e+01       13   216628
[19423]	7.000000e+00 3.800000e+01 2.200000e+01       13   216641
[19424]	7.000000e+00 3.800000e+01 2.300000e+01       13   216654
[19425]	7.000000e+00 3.800000e+01 2.400000e+01       13   216667
[19426]	7.000000e+00 3.800000e+01 2.500000e+01       13   216680
[19427]	7.000000e+00 3.800000e+01 2.600000e+01       13   216693
[19428]	7.000000e+00 3.800000e+01 2.700000e+01       13   216706
[19429]	7.000000e+00 3.800000e+01 2.800000e+01       13   216719
[19430]	7.000000e+00 3.800000e+01 2.900000e+01       13   216732
[19431]	7.000000e+00 3.800000e+01 3.000000e+01       13   216745
[19432]	7.000000e+00 3.800000e+01 3.100000e+01       13   216758
[19433]	7.000000e+00 3.800000e+01 3.200000e+01       13   216771
[19434]	7.000000e+00 3.800000e+01 3.300000e+01       13   216784
[19435]	7.000000e+00 3.800000e+01 3.400000e+01       13   216797
[19436]	7.000000e+00 3.800000e+01 3.500000e+01       13   216810
[19437]	7.000000e+00 3.800000e+01 3.600000e+01       13   216823
[19438]	7.000000e+00 3.800000e+01 3.700000e+01       13   216836
[19439]	7.000000e+00 3.800000e+01 3.800000e+01       13   216849
[19440]	7.000000e+00 3.800000e+01 3.900000e+01       13   216862
[19441]	7.000000e+00 3.800000e+01 4.000000e+01       13   216875
[19442]	7.000000e+00 3.800000e+01 4.100000e+01       13   216888
[19443]	7.000000e+00 3.800000e+01 4.200000e+01       13   216901
[19444]	7.000000e+00 3.800000e+01 4.300000e+01       13   216914
[19445]	7.000000e+00 3.800000e+01 4.400000e+01       13   216927
[19446]	7.000000e+00 3.800000e+01 4.500000e+01       13   216940
[19447]	7.000000e+00 3.800000e+01 4.600000e+01       13   216953
[19448]	7.000000e+00 3.800000e+01 4.700000e+01       13   216966
[19449]	7.000000e+00 3.800000e+01 4.800000e+01       13   216979
[19450]	7.000000e+00 3.800000e+01 4.900000e+01        8   216987
[19451]	7.000000e+00 3.900000e+01 0.000000e+00        9   216996
[19452]	7.000000e+00 3.900000e+01 1.000000e+00       13   217009
[19453]	7.000000e+00 3.900000e+01 2.000000e+00       13   217022
[19454]	7.000000e+00 3.900000e+01 3.000000e+00       13   217035
[19455]	7.000000e+00 3.900000e+01 4.000000e+00       13   217048
[19456]	7.000000e+00 3.900000e+01 5.000000e+00       13   217061
[19457]	7.000000e+00 3.900000e+01 6.000000e+00       13   217074
[19458]	7.000000e+00 3.900000e+01 7.000000e+00       13   217087
[19459]	7.000000e+00 3.900000e+01 8.000000e+00       13   217100
[19460]	7.000000e+00 3.900000e+01 9.000000e+00       13   217113
[19461]	7.000000e+00 3.900000e+01 1.000000e+01       13   217126
[19462]	7.000000e+00 3.900000e+01 1.100000e+01       13   217139
[19463]	7.000000e+00 3.900000e+01 1.200000e+01       13   217152
[19464]	7.000000e+00 3.900000e+01 1.300000e+01       13   217165
[19465]	7.000000e+00 3.900000e+01 1.400000e+01       13   217178
[19466]	7.000000e+00 3.900000e+01 1.500000e+01       13   217191
[19467]	7.000000e+00 3.900000e+01 1.600000e+01       13   217204
[19468]	7.000000e+00 3.900000e+01 1.700000e+01       13   217217
[19469]	7.000000e+00 3.900000e+01 1.800000e+01       13   217230
[19470]	7.000000e+00 3.900000e+01 1.900000e+01       13   217243
[19471]	7.000000e+00 3.900000e+01 2.000000e+01       13   217256
[19472]	7.000000e+00 3.900000e+01 2.100000e+01       13   217269
[19473]	7.000000e+00 3.900000e+01 2.200000e+01       13   217282
[19474]	7.000000e+00 3.900000e+01 2.300000e+01       13   217295
[19475]	7.000000e+00 3.900000e+01 2.400000e+01       13   217308
[19476]	7.000000e+00 3.900000e+01 2.500000e+01       13   217321
[19477]	7.000000e+00 3.900000e+01 2.600000e+01       13   217334
[19478]	7.000000e+00 3.900000e+01 2.700000e+01       13   217347
[19479]	7.000000e+00 3.900000e+01 2.800000e+01       13   217360
[19480]	7.000000e+00 3.900000e+01 2.900000e+01       13   217373
[19481]	7.000000e+00 3.900000e+01 3.000000e+01       13   217386
[19482]	7.000000e+00 3.900000e+01 3.100000e+01       13   217399
[19483]	7.000000e+00 3.900000e+01 3.200000e+01       13   217412
[19484]	7.000000e+00 3.900000e+01 3.300000e+01       13   217425
[19485]	7.000000e+00 3.900000e+01 3.400000e+01       13   217438
[19486]	7.000000e+00 3.900000e+01 3.500000e+01       13   217451
[19487]	7.000000e+00 3.900000e+01 3.600000e+01       13   217464
[19488]	7.000000e+00 3.900000e+01 3.700000e+01       13   217477
[19489]	7.000000e+00 3.900000e+01 3.800000e+01       13   217490
[19490]	7.000000e+00 3.900000e+01 3.900000e+01       13   217503
[19491]	7.000000e+00 3.900000e+01 4.000000e+01       13   217516
[19492]	7.000000e+00 3.900000e+01 4.100000e+01       13   217529
[19493]	7.000000e+00 3.900000e+01 4.200000e+01       13   217542
[19494]	7.000000e+00 3.900000e+01 4.300000e+01       13   217555
[19495]	7.000000e+00 3.900000e+01 4.400000e+01       13   217568
[19496]	7.000000e+00 3.900000e+01 4.500000e+01       13   217581
[19497]	7.000000e+00 3.900000e+01 4.600000e+01       13   217594
[19498]	7.000000e+00 3.900000e+01 4.700000e+01       13   217607
[19499]	7.000000e+00 3.900000e+01 4.800000e+01       13   217620
[19500]	7.000000e+00 3.900000e+01 4.900000e+01        8   217628
[19501]	7.000000e+00 4.000000e+01 0.000000e+00        9   217637
[19502]	7.000000e+00 4.000000e+01 1.000000e+00       13   217650
[19503]	7.000000e+00 4.000000e+01 2.000000e+00       13   217663
[19504]	7.000000e+00 4.000000e+01 3.000000e+00       13   217676
[19505]	7.000000e+00 4.000000e+01 4.000000e+00       13   217689
[19506]	7.000000e+00 4.000000e+01 5.000000e+00       13   217702
[19507]	7.000000e+00 4.000000e+01 6.000000e+00       13   217715
[19508]	7.000000e+00 4.000000e+01 7.000000e+00       13   217728
[19509]	7.000000e+00 4.000000e+01 8.000000e+00       13   217741
[19510]	7.000000e+00 4.000000e+01 9.000000e+00       13   217754
[19511]	7.000000e+00 4.000000e+01 1.000000e+01       13   217767
[19512]	7.000000e+00 4.000000e+01 1.100000e+01       13   217780
[19513]	7.000000e+00 4.000000e+01 1.200000e+01       13   217793
[19514]	7.000000e+00 4.000000e+01 1.300000e+01       13   217806
[19515]	7.000000e+00 4.000000e+01 1.400000e+01       13   217819
[19516]	7.000000e+00 4.000000e+01 1.500000e+01       13   217832
[19517]	7.000000e+00 4.000000e+01 1.600000e+01       13   217845
[19518]	7.000000e+00 4.000000e+01 1.700000e+01       13   217858
[19519]	7.000000e+00 4.000000e+01 1.800000e+01       13   217871
[19520]	7.000000e+00 4.000000e+01 1.900000e+01       13   217884
[19521]	7.000000e+00 4.000000e+01 2.000000e+01       13   217897
[19522]	7.000000e+00 4.000000e+01 2.100000e+01       13   217910
[19523]	7.000000e+00 4.000000e+01 2.200000e+01       13   217923
[19524]	7.000000e+00 4.000000e+01 2.300000e+01       13   217936
[19525]	7.000000e+00 4.000000e+01 2.400000e+01       13   217949
[19526]	7.000000e+00 4.000000e+01 2.500000e+01       13   217962
[19527]	7.000000e+00 4.000000e+01 2.600000e+01       13   217975
[19528]	7.000000e+00 4.000000e+01 2.700000e+01       13   217988
[19529]	7.000000e+00 4.000000e+01 2.800000e+01       13   218001
[19530]	7.000000e+00 4.000000e+01 2.900000e+01       13   218014
[19531]	7.000000e+00 4.000000e+01 3.000000e+01       13   218027
[19532]	7.000000e+00 4.000000e+01 3.100000e+01       13   218040
[19533]	7.000000e+00 4.000000e+01 3.200000e+01       13   218053
[19534]	7.000000e+00 4.000000e+01 3.300000e+01       13   218066
[19535]	7.000000e+00 4.000000e+01 3.400000e+01       13   218079
[19536]	7.000000e+00 4.000000e+01 3.500000e+01       13   218092
[19537]	7.000000e+00 4.000000e+01 3.600000e+01       13   218105
[19538]	7.000000e+00 4.000000e+01 3.700000e+01       13   218118
[19539]	7.000000e+00 4.000000e+01 3.800000e+01       13   218131
[19540]	7.000000e+00 4.000000e+01 3.900000e+01       13   218144
[19541]	7.000000e+00 4.000000e+01 4.000000e+01       13   218157
[19542]	7.000000e+00 4.000000e+01 4.100000e+01       13   218170
[19543]	7.000000e+00 4.000000e+01 4.200000e+01       13   218183
[19544]	7.000000e+00 4.000000e+01 4.300000e+01       13   218196
[19545]	7.000000e+00 4.000000e+01 4.400000e+01       13   218209
[19546]	7.000000e+00 4.000000e+01 4.500000e+01       13   218222
[19547]	7.000000e+00 4.000000e+01 4.600000e+01       13   218235
[19548]	7.000000e+00 4.000000e+01 4.700000e+01       13   218248
[19549]	7.000000e+00 4.000000e+01 4.800000e+01       13   218261
[19550]	7.000000e+00 4.000000e+01 4.900000e+01        8   218269
[19551]	7.000000e+00 4.100000e+01 0.000000e+00        9   218278
[19552]	7.000000e+00 4.100000e+01 1.000000e+00       13   218291
[19553]	7.000000e+00 4.100000e+01 2.000000e+00       13   218304
[19554]	7.000000e+00 4.100000e+01 3.000000e+00       13   218317
[19555]	7.000000e+00 4.100000e+01 4.000000e+00       13   218330
[19556]	7.000000e+00 4.100000e+01 5.000000e+00       13   218343
[19557]	7.000000e+00 4.100000e+01 6.000000e+00       13   218356
[19558]	7.000000e+00 4.100000e+01 7.000000e+00       13   218369
[19559]	7.000000e+00 4.100000e+01 8.000000e+00       13   218382
[19560]	7.000000e+00 4.100000e+01 9.000000e+00       13   218395
[19561]	7.000000e+00 4.100000e+01 1.000000e+01       13   218408
[19562]	7.000000e+00 4.100000e+01 1.100000e+01       13   218421
[19563]	7.000000e+00 4.100000e+01 1.200000e+01       13   218434
[19564]	7.000000e+00 4.100000e+01 1.300000e+01       13   218447
[19565]	7.000000e+00 4.100000e+01 1.400000e+01       13   218460
[19566]	7.000000e+00 4.100000e+01 1.500000e+01       13   218473
[19567]	7.000000e+00 4.100000e+01 1.600000e+01       13   218486
[19568]	7.000000e+00 4.100000e+01 1.700000e+01       13   218499
[19569]	7.000000e+00 4.100000e+01 1.800000e+01       13   218512
[19570]	7.000000e+00 4.100000e+01 1.900000e+01       13   218525
[19571]	7.000000e+00 4.100000e+01 2.000000e+01       13   218538
[19572]	7.000000e+00 4.100000e+01 2.100000e+01       13   218551
[19573]	7.000000e+00 4.100000e+01 2.200000e+01       13   218564
[19574]	7.000000e+00 4.100000e+01 2.300000e+01       13   218577
[19575]	7.000000e+00 4.100000e+01 2.400000e+01       13   218590
[19576]	7.000000e+00 4.100000e+01 2.500000e+01       13   218603
[19577]	7.000000e+00 4.100000e+01 2.600000e+01       13   218616
[19578]	7.000000e+00 4.100000e+01 2.700000e+01       13   218629
[19579]	7.000000e+00 4.100000e+01 2.800000e+01       13   218642
[19580]	7.000000e+00 4.100000e+01 2.900000e+01       13   218655
[19581]	7.000000e+00 4.100000e+01 3.000000e+01       13   218668
[19582]	7.000000e+00 4.100000e+01 3.100000e+01       13   218681
[19583]	7.000000e+00 4.100000e+01 3.200000e+01       13   218694
[19584]	7.000000e+00 4.100000e+01 3.300000e+01       13   218707
[19585]	7.000000e+00 4.100000e+01 3.400000e+01       13   218720
[19586]	7.000000e+00 4.100000e+01 3.500000e+01       13   218733
[19587]	7.000000e+00 4.100000e+01 3.600000e+01       13   218746
[19588]	7.000000e+00 4.100000e+01 3.700000e+01       13   218759
[19589]	7.000000e+00 4.100000e+01 3.800000e+01       13   218772
[19590]	7.000000e+00 4.100000e+01 3.900000e+01       13   218785
[19591]	7.000000e+00 4.100000e+01 4.000000e+01       13   218798
[19592]	7.000000e+00 4.100000e+01 4.100000e+01       13   218811
[19593]	7.000000e+00 4.100000e+01 4.200000e+01       13   218824
[19594]	7.000000e+00 4.100000e+01 4.300000e+01       13   218837
[19595]	7.000000e+00 4.100000e+01 4.400000e+01       13   218850
[19596]	7.000000e+00 4.100000e+01 4.500000e+01       13   218863
[19597]	7.000000e+00 4.100000e+01 4.600000e+01       13   218876
[19598]	7.000000e+00 4.100000e+01 4.700000e+01       13   218889
[19599]	7.000000e+00 4.100000e+01 4.800000e+01       13   218902
[19600]	7.000000e+00 4.100000e+01 4.900000e+01        8   218910
[19601]	7.000000e+00 4.200000e+01 0.000000e+00        9   218919
[19602]	7.000000e+00 4.200000e+01 1.000000e+00       13   218932
[19603]	7.000000e+00 4.200000e+01 2.000000e+00       13   218945
[19604]	7.000000e+00 4.200000e+01 3.000000e+00       13   218958
[19605]	7.000000e+00 4.200000e+01 4.000000e+00       13   218971
[19606]	7.000000e+00 4.200000e+01 5.000000e+00       13   218984
[19607]	7.000000e+00 4.200000e+01 6.000000e+00       13   218997
[19608]	7.000000e+00 4.200000e+01 7.000000e+00       13   219010
[19609]	7.000000e+00 4.200000e+01 8.000000e+00       13   219023
[19610]	7.000000e+00 4.200000e+01 9.000000e+00       13   219036
[19611]	7.000000e+00 4.200000e+01 1.000000e+01       13   219049
[19612]	7.000000e+00 4.200000e+01 1.100000e+01       13   219062
[19613]	7.000000e+00 4.200000e+01 1.200000e+01       13   219075
[19614]	7.000000e+00 4.200000e+01 1.300000e+01       13   219088
[19615]	7.000000e+00 4.200000e+01 1.400000e+01       13   219101
[19616]	7.000000e+00 4.200000e+01 1.500000e+01       13   219114
[19617]	7.000000e+00 4.200000e+01 1.600000e+01       13   219127
[19618]	7.000000e+00 4.200000e+01 1.700000e+01       13   219140
[19619]	7.000000e+00 4.200000e+01 1.800000e+01       13   219153
[19620]	7.000000e+00 4.200000e+01 1.900000e+01       13   219166
[19621]	7.000000e+00 4.200000e+01 2.000000e+01       13   219179
[19622]	7.000000e+00 4.200000e+01 2.100000e+01       13   219192
[19623]	7.000000e+00 4.200000e+01 2.200000e+01       13   219205
[19624]	7.000000e+00 4.200000e+01 2.300000e+01       13   219218
[19625]	7.000000e+00 4.200000e+01 2.400000e+01       13   219231
[19626]	7.000000e+00 4.200000e+01 2.500000e+01       13   219244
[19627]	7.000000e+00 4.200000e+01 2.600000e+01       13   219257
[19628]	7.000000e+00 4.200000e+01 2.700000e+01       13   219270
[19629]	7.000000e+00 4.200000e+01 2.800000e+01       13   219283
[19630]	7.000000e+00 4.200000e+01 2.900000e+01       13   219296
[19631]	7.000000e+00 4.200000e+01 3.000000e+01       13   219309
[19632]	7.000000e+00 4.200000e+01 3.100000e+01       13   219322
[19633]	7.000000e+00 4.200000e+01 3.200000e+01       13   219335
[19634]	7.000000e+00 4.200000e+01 3.300000e+01       13   219348
[19635]	7.000000e+00 4.200000e+01 3.400000e+01       13   219361
[19636]	7.000000e+00 4.200000e+01 3.500000e+01       13   219374
[19637]	7.000000e+00 4.200000e+01 3.600000e+01       13   219387
[19638]	7.000000e+00 4.200000e+01 3.700000e+01       13   219400
[19639]	7.000000e+00 4.200000e+01 3.800000e+01       13   219413
[19640]	7.000000e+00 4.200000e+01 3.900000e+01       13   219426
[19641]	7.000000e+00 4.200000e+01 4.000000e+01       13   219439
[19642]	7.000000e+00 4.200000e+01 4.100000e+01       13   219452
[19643]	7.000000e+00 4.200000e+01 4.200000e+01       13   219465
[19644]	7.000000e+00 4.200000e+01 4.300000e+01       13   219478
[19645]	7.000000e+00 4.200000e+01 4.400000e+01       13   219491
[19646]	7.000000e+00 4.200000e+01 4.500000e+01       13   219504
[19647]	7.000000e+00 4.200000e+01 4.600000e+01       13   219517
[19648]	7.000000e+00 4.200000e+01 4.700000e+01       13   219530
[19649]	7.000000e+00 4.200000e+01 4.800000e+01       13   219543
[19650]	7.000000e+00 4.200000e+01 4.900000e+01        8   219551
[19651]	7.000000e+00 4.300000e+01 0.000000e+00        9   219560
[19652]	7.000000e+00 4.300000e+01 1.000000e+00       13   219573
[19653]	7.000000e+00 4.300000e+01 2.000000e+00       13   219586
[19654]	7.000000e+00 4.300000e+01 3.000000e+00       13   219599
[19655]	7.000000e+00 4.300000e+01 4.000000e+00       13   219612
[19656]	7.000000e+00 4.300000e+01 5.000000e+00       13   219625
[19657]	7.000000e+00 4.300000e+01 6.000000e+00       13   219638
[19658]	7.000000e+00 4.300000e+01 7.000000e+00       13   219651
[19659]	7.000000e+00 4.300000e+01 8.000000e+00       13   219664
[19660]	7.000000e+00 4.300000e+01 9.000000e+00       13   219677
[19661]	7.000000e+00 4.300000e+01 1.000000e+01       13   219690
[19662]	7.000000e+00 4.300000e+01 1.100000e+01       13   219703
[19663]	7.000000e+00 4.300000e+01 1.200000e+01       13   219716
[19664]	7.000000e+00 4.300000e+01 1.300000e+01       13   219729
[19665]	7.000000e+00 4.300000e+01 1.400000e+01       13   219742
[19666]	7.000000e+00 4.300000e+01 1.500000e+01       13   219755
[19667]	7.000000e+00 4.300000e+01 1.600000e+01       13   219768
[19668]	7.000000e+00 4.300000e+01 1.700000e+01       13   219781
[19669]	7.000000e+00 4.300000e+01 1.800000e+01       13   219794
[19670]	7.000000e+00 4.300000e+01 1.900000e+01       13   219807
[19671]	7.000000e+00 4.300000e+01 2.000000e+01       13   219820
[19672]	7.000000e+00 4.300000e+01 2.100000e+01       13   219833
[19673]	7.000000e+00 4.300000e+01 2.200000e+01       13   219846
[19674]	7.000000e+00 4.300000e+01 2.300000e+01       13   219859
[19675]	7.000000e+00 4.300000e+01 2.400000e+01       13   219872
[19676]	7.000000e+00 4.300000e+01 2.500000e+01       13   219885
[19677]	7.000000e+00 4.300000e+01 2.600000e+01       13   219898
[19678]	7.000000e+00 4.300000e+01 2.700000e+01       13   219911
[19679]	7.000000e+00 4.300000e+01 2.800000e+01       13   219924
[19680]	7.000000e+00 4.300000e+01 2.900000e+01       13   219937
[19681]	7.000000e+00 4.300000e+01 3.000000e+01       13   219950
[19682]	7.000000e+00 4.300000e+01 3.100000e+01       13   219963
[19683]	7.000000e+00 4.300000e+01 3.200000e+01       13   219976
[19684]	7.000000e+00 4.300000e+01 3.300000e+01       13   219989
[19685]	7.000000e+00 4.300000e+01 3.400000e+01       13   220002
[19686]	7.000000e+00 4.300000e+01 3.500000e+01       13   220015
[19687]	7.000000e+00 4.300000e+01 3.600000e+01       13   220028
[19688]	7.000000e+00 4.300000e+01 3.700000e+01       13   220041
[19689]	7.000000e+00 4.300000e+01 3.800000e+01       13   220054
[19690]	7.000000e+00 4.300000e+01 3.900000e+01       13   220067
[19691]	7.000000e+00 4.300000e+01 4.000000e+01       13   220080
[19692]	7.000000e+00 4.300000e+01 4.100000e+01       13   220093
[19693]	7.000000e+00 4.300000e+01 4.200000e+01       13   220106
[19694]	7.000000e+00 4.300000e+01 4.300000e+01       13   220119
[19695]	7.000000e+00 4.300000e+01 4.400000e+01       13   220132
[19696]	7.000000e+00 4.300000e+01 4.500000e+01       13   220145
[19697]	7.000000e+00 4.300000e+01 4.600000e+01       13   220158
[19698]	7.000000e+00 4.300000e+01 4.700000e+01       13   220171
[19699]	7.000000e+00 4.300000e+01 4.800000e+01       13   220184
[19700]	7.000000e+00 4.300000e+01 4.900000e+01        8   220192
[19701]	7.000000e+00 4.400000e+01 0.000000e+00        9   220201
[19702]	7.000000e+00 4.400000e+01 1.000000e+00       13   220214
[19703]	7.000000e+00 4.400000e+01 2.000000e+00       13   220227
[19704]	7.000000e+00 4.400000e+01 3.000000e+00       13   220240
[19705]	7.000000e+00 4.400000e+01 4.000000e+00       13   220253
[19706]	7.000000e+00 4.400000e+01 5.000000e+00       13   220266
[19707]	7.000000e+00 4.400000e+01 6.000000e+00       13   220279
[19708]	7.000000e+00 4.400000e+01 7.000000e+00       13   220292
[19709]	7.000000e+00 4.400000e+01 8.000000e+00       13   220305
[19710]	7.000000e+00 4.400000e+01 9.000000e+00       13   220318
[19711]	7.000000e+00 4.400000e+01 1.000000e+01       13   220331
[19712]	7.000000e+00 4.400000e+01 1.100000e+01       13   220344
[19713]	7.000000e+00 4.400000e+01 1.200000e+01       13   220357
[19714]	7.000000e+00 4.400000e+01 1.300000e+01       13   220370
[19715]	7.000000e+00 4.400000e+01 1.400000e+01       13   220383
[19716]	7.000000e+00 4.400000e+01 1.500000e+01       13   220396
[19717]	7.000000e+00 4.400000e+01 1.600000e+01       13   220409
[19718]	7.000000e+00 4.400000e+01 1.700000e+01       13   220422
[19719]	7.000000e+00 4.400000e+01 1.800000e+01       13   220435
[19720]	7.000000e+00 4.400000e+01 1.900000e+01       13   220448
[19721]	7.000000e+00 4.400000e+01 2.000000e+01       13   220461
[19722]	7.000000e+00 4.400000e+01 2.100000e+01       13   220474
[19723]	7.000000e+00 4.400000e+01 2.200000e+01       13   220487
[19724]	7.000000e+00 4.400000e+01 2.300000e+01       13   220500
[19725]	7.000000e+00 4.400000e+01 2.400000e+01       13   220513
[19726]	7.000000e+00 4.400000e+01 2.500000e+01       13   220526
[19727]	7.000000e+00 4.400000e+01 2.600000e+01       13   220539
[19728]	7.000000e+00 4.400000e+01 2.700000e+01       13   220552
[19729]	7.000000e+00 4.400000e+01 2.800000e+01       13   220565
[19730]	7.000000e+00 4.400000e+01 2.900000e+01       13   220578
[19731]	7.000000e+00 4.400000e+01 3.000000e+01       13   220591
[19732]	7.000000e+00 4.400000e+01 3.100000e+01       13   220604
[19733]	7.000000e+00 4.400000e+01 3.200000e+01       13   220617
[19734]	7.000000e+00 4.400000e+01 3.300000e+01       13   220630
[19735]	7.000000e+00 4.400000e+01 3.400000e+01       13   220643
[19736]	7.000000e+00 4.400000e+01 3.500000e+01       13   220656
[19737]	7.000000e+00 4.400000e+01 3.600000e+01       13   220669
[19738]	7.000000e+00 4.400000e+01 3.700000e+01       13   220682
[19739]	7.000000e+00 4.400000e+01 3.800000e+01       13   220695
[19740]	7.000000e+00 4.400000e+01 3.900000e+01       13   220708
[19741]	7.000000e+00 4.400000e+01 4.000000e+01       13   220721
[19742]	7.000000e+00 4.400000e+01 4.100000e+01       13   220734
[19743]	7.000000e+00 4.400000e+01 4.200000e+01       13   220747
[19744]	7.000000e+00 4.400000e+01 4.300000e+01       13   220760
[19745]	7.000000e+00 4.400000e+01 4.400000e+01       13   220773
[19746]	7.000000e+00 4.400000e+01 4.500000e+01       13   220786
[19747]	7.000000e+00 4.400000e+01 4.600000e+01       13   220799
[19748]	7.000000e+00 4.400000e+01 4.700000e+01       13   220812
[19749]	7.000000e+00 4.400000e+01 4.800000e+01       13   220825
[19750]	7.000000e+00 4.400000e+01 4.900000e+01        8   220833
[19751]	7.000000e+00 4.500000e+01 0.000000e+00        9   220842
[19752]	7.000000e+00 4.500000e+01 1.000000e+00       13   220855
[19753]	7.000000e+00 4.500000e+01 2.000000e+00       13   220868
[19754]	7.000000e+00 4.500000e+01 3.000000e+00       13   220881
[19755]	7.000000e+00 4.500000e+01 4.000000e+00       13   220894
[19756]	7.000000e+00 4.500000e+01 5.000000e+00       13   220907
[19757]	7.000000e+00 4.500000e+01 6.000000e+00       13   220920
[19758]	7.000000e+00 4.500000e+01 7.000000e+00       13   220933
[19759]	7.000000e+00 4.500000e+01 8.000000e+00       13   220946
[19760]	7.000000e+00 4.500000e+01 9.000000e+00       13   220959
[19761]	7.000000e+00 4.500000e+01 1.000000e+01       13   220972
[19762]	7.000000e+00 4.500000e+01 1.100000e+01       13   220985
[19763]	7.000000e+00 4.500000e+01 1.200000e+01       13   220998
[19764]	7.000000e+00 4.500000e+01 1.300000e+01       13   221011
